OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,DATE,Quantity_KT_Out
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0150,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0312,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0150,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0150,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0312,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0150,CST-00080,2024-09-18,2.9999999999999997e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0057,CST-00080,2024-09-18,0.00138
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0162,CST-00080,2024-09-18,0.002
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0060,CST-00080,2024-09-18,0.001
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00080,2024-09-18,0.0009
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00298,2024-09-18,0.0135
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0163,CST-00284,2024-09-18,8e-05
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00848,2024-09-18,0.0002
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0273,CST-00132,2024-09-18,0.0004
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00008,2024-09-18,0.02475
2024-09-18,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,2024-09-18,0.015
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00003,2024-09-19,0.0255
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00747,2024-09-19,0.0255
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00747,2024-09-19,0.0255
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00238,2024-09-19,0.0255
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00044,2024-09-19,0.0255
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00747,2024-09-19,0.0255
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00403,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00048,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00321,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0188,CST-00432,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00050,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00049,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00850,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00051,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00476,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00793,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00287,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00051,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00555,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00848,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0101,CST-00284,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0163,CST-00284,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0163,CST-00284,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00035,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00035,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00133,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00252,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0351,CST-00487,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0351,CST-00487,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00363,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00363,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00850,2024-09-19,0.01238
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00850,2024-09-19,0.00275
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00850,2024-09-19,0.00138
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00850,2024-09-19,0.00825
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0397,CST-00615,2024-09-19,5e-05
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.00283
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.00158
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.02035
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.00275
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.02463
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.022
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-19,0.00013000000000000002
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0199,CST-00732,2024-09-19,0.00454
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00456,2024-09-19,0.0002
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0050,CST-00638,2024-09-19,0.00413
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0357,CST-00529,2024-09-19,0.00688
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00247,2024-09-19,0.00825
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00806,2024-09-19,0.003
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00025,2024-09-19,2.9999999999999997e-05
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0101,CST-00284,2024-09-19,0.0165
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00520,2024-09-19,0.0002
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00334,2024-09-19,0.01238
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00069,2024-09-19,0.015
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00380,2024-09-19,0.018
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00476,2024-09-19,5e-05
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00476,2024-09-19,0.00138
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00476,2024-09-19,0.023329999999999997
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,2024-09-19,0.011
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,2024-09-19,0.01375
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00363,2024-09-19,0.00138
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00363,2024-09-19,0.01375
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00363,2024-09-19,0.009630000000000001
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0279,CST-00732,2024-09-19,0.00023
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00456,2024-09-19,0.0003
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0095,CST-00732,2024-09-19,0.00065
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0095,CST-00732,2024-09-19,0.00087
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0282,CST-00732,2024-09-19,7.000000000000001e-05
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0279,CST-00732,2024-09-19,0.0002
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0199,CST-00732,2024-09-19,0.00074
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0280,CST-00732,2024-09-19,8e-05
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0280,CST-00732,2024-09-19,0.00032
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0199,CST-00732,2024-09-19,0.0005899999999999999
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00069,2024-09-19,0.00228
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00069,2024-09-19,0.00523
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00487,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00008,2024-09-19,0.02475
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00069,2024-09-19,0.006
2024-09-19,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00069,2024-09-19,0.003
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-09-21,0.0255
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,2024-09-21,0.0255
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00747,2024-09-21,0.0255
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00747,2024-09-21,0.0255
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00747,2024-09-21,0.0255
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00747,2024-09-21,0.0255
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00747,2024-09-21,0.0255
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00097,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00058,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00866,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00774,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00867,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00867,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00759,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00759,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00259,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00259,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0393,CST-00383,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0393,CST-00383,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00092,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0351,CST-00487,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00363,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00003,2024-09-21,0.00275
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00057,2024-09-21,0.0001
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-21,0.00138
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-21,0.023379999999999998
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-21,0.024399999999999998
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00507,2024-09-21,0.00035
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00867,2024-09-21,0.00138
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00867,2024-09-21,0.022
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00867,2024-09-21,0.023379999999999998
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00867,2024-09-21,0.00275
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0179,CST-00599,2024-09-21,0.00045
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0179,CST-00599,2024-09-21,5e-05
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00777,2024-09-21,5e-05
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0150,CST-00025,2024-09-21,2.9999999999999997e-05
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,2024-09-21,2.9999999999999997e-05
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0273,CST-00025,2024-09-21,0.0002
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00025,2024-09-21,0.0001
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00058,2024-09-21,0.02063
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00735,2024-09-21,0.01375
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00058,2024-09-21,0.00413
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00735,2024-09-21,0.011
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00039,2024-09-21,0.009
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00750,2024-09-21,0.006
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00242,2024-09-21,0.018
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-09-21,0.0165
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-09-21,0.009
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0231,CST-00658,2024-09-21,0.0006
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00013,2024-09-21,0.012
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00013,2024-09-21,0.0135
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00190,2024-09-21,0.015
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00190,2024-09-21,0.00375
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00190,2024-09-21,0.00375
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00452,2024-09-21,0.018
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00747,2024-09-21,0.0105
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00747,2024-09-21,0.015
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00729,2024-09-21,0.023379999999999998
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00729,2024-09-21,0.00138
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00383,2024-09-21,0.00138
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00383,2024-09-21,0.0055
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00383,2024-09-21,0.009630000000000001
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,2024-09-21,0.01238
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00383,2024-09-21,0.00825
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0351,CST-00487,2024-09-21,0.00413
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00487,2024-09-21,0.0007
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00487,2024-09-21,0.0055
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00487,2024-09-21,0.008199999999999999
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0351,CST-00487,2024-09-21,0.02063
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00487,2024-09-21,0.01035
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00774,2024-09-21,0.02475
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00025,2024-09-21,0.0001
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00025,2024-09-21,2.9999999999999997e-05
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00049,2024-09-21,0.01925
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00049,2024-09-21,0.0055
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,2024-09-21,0.00138
2024-09-21,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,2024-09-21,0.011
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00676,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00311,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00311,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00003,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00539,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00135,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0376,CST-00868,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0376,CST-00869,2024-09-23,0.0255
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00337,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00417,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00759,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00287,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00281,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00287,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00476,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00843,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00016,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00522,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00522,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00016,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00016,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00169,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00363,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00017,2024-09-23,0.02475
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00108,2024-09-23,0.013550000000000001
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00108,2024-09-23,0.00013000000000000002
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00108,2024-09-23,8e-05
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0190,CST-00108,2024-09-23,0.00413
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,2024-09-23,0.00133
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,2024-09-23,0.01925
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,2024-09-23,5e-05
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,2024-09-23,0.00413
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,2024-09-23,5e-05
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00080,2024-09-23,0.00138
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00080,2024-09-23,0.00138
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00025,2024-09-23,0.0005
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0250,CST-00733,2024-09-23,0.0002
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00025,2024-09-23,0.00093
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00025,2024-09-23,0.00058
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00721,2024-09-23,0.0105
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00016,2024-09-23,0.012
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00016,2024-09-23,2.9999999999999997e-05
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00016,2024-09-23,0.01348
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0017,CST-00104,2024-09-23,0.0225
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0376,CST-00869,2024-09-23,0.0002
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0376,CST-00869,2024-09-23,0.0253
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00289,2024-09-23,0.00825
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00289,2024-09-23,0.0165
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00313,2024-09-23,0.01925
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0002,CST-00092,2024-09-23,0.00825
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0002,CST-00092,2024-09-23,0.0165
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00313,2024-09-23,0.0055
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00080,2024-09-23,0.00043
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00080,2024-09-23,0.00033
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0363,CST-00025,2024-09-23,0.00138
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0068,CST-00025,2024-09-23,0.0045
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00025,2024-09-23,0.0002
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00025,2024-09-23,0.00033
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00025,2024-09-23,0.0012
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00025,2024-09-23,0.0005
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00025,2024-09-23,0.00138
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00025,2024-09-23,0.0004
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0164,CST-00025,2024-09-23,0.0012
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0104,CST-00025,2024-09-23,0.0001
2024-09-23,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00008,2024-09-23,0.02475
2024-09-24,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00778,2024-09-24,0.0255
2024-09-24,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,2024-09-24,0.0255
2024-09-24,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00747,2024-09-24,0.0255
2024-09-24,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,2024-09-24,0.0255
2024-09-24,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,2024-09-24,0.0255
2024-09-24,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,2024-09-24,0.0255
