INBOUND_DATE,PLANT_NAME,MATERIAL_NAME,DATE,Quantity_KT_In
2024-11-12,CHINA-WAREHOUSE,MAT-0232,2024-11-12,24.75
2024-11-12,CHINA-WAREHOUSE,MAT-0232,2024-11-12,24.75
2024-11-12,CHINA-WAREHOUSE,MAT-0232,2024-11-12,24.75
2024-11-12,CHINA-WAREHOUSE,MAT-0232,2024-11-12,24.75
2024-11-12,CHINA-WAREHOUSE,MAT-0232,2024-11-12,24.75
2024-11-12,CHINA-WAREHOUSE,MAT-0232,2024-11-12,24.75
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,8.25
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,16.5
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,8.25
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,16.5
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,24.75
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,24.75
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,24.75
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,24.75
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,1.375
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,23.375
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,24.75
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,24.75
2024-09-27,CHINA-WAREHOUSE,MAT-0160,2024-09-27,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0399,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0399,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0399,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,15.125
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,9.625
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0092,2024-10-22,24.75
2024-11-09,CHINA-WAREHOUSE,MAT-0118,2024-11-09,24.75
2024-11-09,CHINA-WAREHOUSE,MAT-0118,2024-11-09,24.75
2024-11-09,CHINA-WAREHOUSE,MAT-0118,2024-11-09,24.75
2024-11-09,CHINA-WAREHOUSE,MAT-0118,2024-11-09,24.75
2024-11-13,CHINA-WAREHOUSE,MAT-0256,2024-11-13,24.75
2024-11-13,CHINA-WAREHOUSE,MAT-0256,2024-11-13,24.75
2024-11-13,CHINA-WAREHOUSE,MAT-0256,2024-11-13,24.75
2024-11-13,CHINA-WAREHOUSE,MAT-0256,2024-11-13,24.75
2024-11-10,CHINA-WAREHOUSE,MAT-0001,2024-11-10,1.5
2024-11-10,CHINA-WAREHOUSE,MAT-0001,2024-11-10,24.0
2024-11-10,CHINA-WAREHOUSE,MAT-0001,2024-11-10,25.5
2024-11-10,CHINA-WAREHOUSE,MAT-0001,2024-11-10,25.5
2024-11-10,CHINA-WAREHOUSE,MAT-0001,2024-11-10,25.5
2024-11-10,CHINA-WAREHOUSE,MAT-0001,2024-11-10,25.5
2024-11-10,CHINA-WAREHOUSE,MAT-0339,2024-11-10,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,4.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,21.0
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0146,2024-11-22,24.75
2024-11-22,CHINA-WAREHOUSE,MAT-0146,2024-11-22,24.75
2024-11-22,CHINA-WAREHOUSE,MAT-0146,2024-11-22,24.75
2024-11-22,CHINA-WAREHOUSE,MAT-0146,2024-11-22,24.75
2024-11-22,CHINA-WAREHOUSE,MAT-0146,2024-11-22,24.75
2024-11-22,CHINA-WAREHOUSE,MAT-0146,2024-11-22,24.75
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,23.375
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,1.35
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,24.7
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,6.875
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,17.875
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,23.375
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,1.375
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,24.75
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,24.75
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,24.75
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,24.75
2024-11-12,CHINA-WAREHOUSE,MAT-0069,2024-11-12,12.375
2024-11-12,CHINA-WAREHOUSE,MAT-0069,2024-11-12,12.375
2024-11-15,CHINA-WAREHOUSE,MAT-0178,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0178,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0178,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0178,2024-11-15,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,9.0
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,16.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-20,CHINA-WAREHOUSE,MAT-0001,2024-11-20,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-11-22,CHINA-WAREHOUSE,MAT-0001,2024-11-22,25.5
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,15.125
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,9.625
2024-09-26,CHINA-WAREHOUSE,MAT-0198,2024-09-26,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0046,2024-10-22,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0232,2024-11-15,24.75
2024-10-21,CHINA-WAREHOUSE,MAT-0229,2024-10-21,24.75
2024-10-21,CHINA-WAREHOUSE,MAT-0229,2024-10-21,24.75
2024-10-21,CHINA-WAREHOUSE,MAT-0229,2024-10-21,11.0
2024-10-21,CHINA-WAREHOUSE,MAT-0229,2024-10-21,13.75
2024-10-21,CHINA-WAREHOUSE,MAT-0229,2024-10-21,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0046,2024-10-22,24.75
2024-10-22,CHINA-WAREHOUSE,MAT-0046,2024-10-22,24.275
2024-10-22,CHINA-WAREHOUSE,MAT-0046,2024-10-22,24.4
2024-10-22,CHINA-WAREHOUSE,MAT-0046,2024-10-22,24.65
2024-10-22,CHINA-WAREHOUSE,MAT-0046,2024-10-22,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0142,2024-11-15,25.5
2024-11-15,CHINA-WAREHOUSE,MAT-0325,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0325,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0325,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0325,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0232,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0232,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0232,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0232,2024-11-15,24.75
2024-11-15,CHINA-WAREHOUSE,MAT-0232,2024-11-15,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,1.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,24.0
2024-11-16,CHINA-WAREHOUSE,MAT-0146,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0146,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0118,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0118,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0118,2024-11-16,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0197,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0197,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0197,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0197,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0197,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0197,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0313,2024-11-19,1.5
2024-11-19,CHINA-WAREHOUSE,MAT-0313,2024-11-19,24.0
2024-11-19,CHINA-WAREHOUSE,MAT-0313,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0013,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0013,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0013,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0013,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0013,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0013,2024-11-19,25.5
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0264,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0266,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0266,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0384,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0384,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0318,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0318,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0318,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0318,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0318,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0318,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0325,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-19,CHINA-WAREHOUSE,MAT-0087,2024-11-19,24.75
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0001,2024-11-16,25.5
2024-11-16,CHINA-WAREHOUSE,MAT-0146,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0146,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0146,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0146,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0264,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0118,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0118,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0118,2024-11-16,24.75
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,16.25
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,3.75
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,5.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,15.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,7.5
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,12.5
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,10.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,10.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-10-15,CHINA-WAREHOUSE,MAT-0189,2024-10-15,5.2
2024-11-11,CHINA-WAREHOUSE,MAT-0142,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0142,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-11-11,CHINA-WAREHOUSE,MAT-0314,2024-11-11,25.5
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,1.25
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,18.75
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,10.0
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,10.0
2024-09-29,CHINA-WAREHOUSE,MAT-0047,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,17.5
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,2.5
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,10.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,10.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,18.75
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,1.25
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,6.25
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,13.75
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,1.25
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,18.75
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,15.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,5.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,11.25
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,8.75
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,12.5
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,7.5
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,15.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,5.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,6.25
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,13.75
2024-09-29,CHINA-WAREHOUSE,MAT-0017,2024-09-29,20.0
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,16.25
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,20.0
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,20.0
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,1.1
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,1.2
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,2.15
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,1.225
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,6.25
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,3.75
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,1.175
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,1.25
2024-10-18,CHINA-WAREHOUSE,MAT-0369,2024-10-18,1.25
2024-10-18,CHINA-WAREHOUSE,MAT-0333,2024-10-18,3.75
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,22.5
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,15.0
2024-11-16,CHINA-WAREHOUSE,MAT-0281,2024-11-16,7.5
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
2024-11-16,CHINA-WAREHOUSE,MAT-0232,2024-11-16,24.75
